feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
-1.725674253,4.65874028,-0.7442483,-1.974670895,2.750564036,1.484338317,0.432556949,1.078152685,0.574888019,-0.749079217
0.01193678,-2.305612252,3.980400733,-0.307556735,0.166132527,0.773427013,2.976615325,0.1084986,-1.411940491,0.443397951
-1.29963767,-1.804468364,1.945188455,2.177052647,0.135684754,0.799442779,1.337388594,-1.967287469,-2.474909798,-1.124655039
0.267231951,0.45294774,0.834444284,0.128628691,1.016300338,1.229364924,0.877294958,-1.362071611,-1.790008325,-0.345666375
1.057489279,-2.966968708,3.050492076,0.370908791,-0.35659821,1.701637054,1.292402088,-3.246831211,-4.032681769,-0.233288562
1.190336341,2.633784872,-0.207594277,1.037461104,1.917344679,1.237834736,0.545787146,-0.232305507,-0.578153386,0.967973744
-0.618173162,0.355822907,1.437327412,-0.168986498,1.02226332,0.699735953,1.721606726,0.223741223,-0.568205436,0.768648088
1.470432303,-2.866091865,1.962955836,-0.36389379,-0.292711069,-0.005400972,1.12486366,-2.17187633,-2.383137322,1.215480594
-1.733469498,-4.571318449,3.919685597,0.221493307,-1.112733673,0.464994594,4.381151037,-0.868212676,-2.343990958,0.086430189
-0.235955486,1.28067979,1.228660234,-0.279924542,1.481725708,0.819889911,2.548328119,1.090512193,0.040158236,-0.491029698
0.169245405,2.768535138,-0.387131546,-0.324894815,2.075646497,0.82005682,1.313174855,0.427577875,0.017088132,-0.066561549
-0.737555965,5.656421717,-2.19377909,-0.257408607,3.001398728,1.613200809,-1.088036834,0.010259969,0.182190168,-0.05433648
0.642372592,-0.524300542,0.993693657,0.030747583,0.37893954,0.711662791,1.664771008,-0.807444403,-1.334278381,-2.329441651
-0.560794469,6.15164182,-2.309398808,-0.528061113,3.304338241,1.552935383,-1.684030717,0.079585995,0.374379331,-0.202101594
-0.693540889,2.396871506,0.592575488,0.111599717,1.685468861,1.872122108,1.647100043,0.284555226,-0.670555547,2.37160358
0.28555589,0.665664589,-0.335962238,0.126062328,0.925544257,0.533274596,-0.416782726,-1.74890647,-1.46864924,0.777986678
-0.495296071,0.947281903,1.532199701,-0.487357366,1.386659307,1.658944941,1.017829078,-0.830957115,-1.638104319,-1.025463675
-0.696020162,-0.013133128,1.325259244,1.305402426,0.708436771,0.858272488,2.688717463,0.182602727,-0.774615745,-1.579505417
-0.141620983,-0.910527058,2.725917016,-0.842905564,0.559638212,1.797089119,1.773801116,-1.322031776,-2.457263398,1.834202036
-1.795991481,3.521542164,0.789289942,-1.58330559,2.461774923,2.076000687,1.04282602,0.668374426,-0.35398285,-0.510442207
-0.188036286,5.206916765,0.908411852,0.159660566,3.296851152,2.467310212,1.692626223,2.216608199,0.702734949,-0.131977642
-0.266613013,0.263807651,1.260193922,-0.979865796,1.016441152,0.81927656,0.589166806,-0.802024826,-1.248676863,-0.528214015
0.69063057,-4.571345093,3.921497675,-1.087240339,-0.999457972,0.924455812,1.994003744,-2.745868955,-3.679959954,-0.152090886
1.74615378,-3.086502137,1.452007752,0.498604818,-0.514634022,0.03850076,1.106842368,-2.833325688,-2.839003889,0.753735637
-0.110791476,0.759933563,0.167152975,-0.291489421,1.240545636,0.005571134,0.788325149,-0.333507364,-0.419365929,-0.552895934
-0.290814613,-4.232453975,1.470613869,-0.382341941,-0.990421619,-0.491313284,0.395219892,-3.702032984,-3.305873429,0.118311148
0.461424833,0.796100209,-0.331981343,1.300941513,1.014242101,0.726102676,0.548132728,-1.501619009,-1.465237467,-0.577614218
0.990958187,1.671723795,-0.69843025,-0.302031023,1.53114725,0.255072219,0.358536686,-0.65642876,-0.513831187,-0.667041476
-0.499613593,0.693853381,1.227550178,0.246809318,1.093572997,1.41476511,3.207729445,0.171068925,-1.002475376,1.31509401
-0.615737458,-3.584753668,3.42816419,-0.717392164,-0.600674556,0.573793606,1.974986408,-1.703678572,-2.600940349,-0.344586536
2.188498986,-0.78705038,1.376086267,-0.233705012,0.469253715,0.822305454,1.946015903,-1.065928324,-1.702608805,-1.520266081
1.096542796,0.485283255,0.043563074,-2.013000632,0.87977588,0.712672183,-0.052529231,-1.657056821,-1.579512527,-1.869902683
0.617063045,0.874202245,1.879023413,-1.681880355,1.420912421,1.19095199,1.752265762,0.321999983,-0.724099399,0.657201101
-0.868846078,-1.768316414,1.25545759,1.063773984,-0.039262672,0.156219143,0.943090002,-1.660938146,-1.829381734,-0.953889088
-0.161235255,4.116901256,-1.244853193,0.707542351,2.504714593,1.125180778,-0.768272562,-0.108495017,-0.022697929,-0.258288663
-0.758481599,1.477312853,-0.051775383,-0.445551904,1.501361918,0.519175453,0.105353325,-0.699437827,-0.724273837,-0.567363806
1.301015663,-2.177099741,1.915944406,-1.612309736,-0.127959556,0.752457236,2.427923456,-1.680172509,-2.383126303,0.886138153
2.053140184,2.449455768,-2.025744625,-0.354768521,1.719385108,-0.097597072,-1.303938442,-1.293578222,-0.411050151,0.109340576
0.342518971,-1.067095766,1.840895943,0.296748481,0.549305906,0.996898604,1.380426654,-1.700699316,-2.292335573,-0.636795102
-1.290522727,2.645082421,-0.199092341,0.619688922,1.983557718,1.023027649,-0.068729835,-0.30051235,-0.479997712,-2.130837997
0.486168598,0.050659279,0.944282665,-0.325298924,0.834783999,1.451319677,0.662335752,-2.061472995,-2.429048896,1.619813234
1.338027163,2.044762599,0.376989726,1.007580683,1.705575192,1.100680904,0.252159154,-0.232003375,-0.616899539,-1.410427204
0.672034946,-1.300477574,3.082843046,-0.420268606,0.548032241,1.137607622,2.504969057,-0.417589735,-1.695218403,0.110723434
2.507495238,2.781919341,0.685921097,1.739697407,2.152368416,1.476006658,0.26998883,0.193780733,-0.436402012,-1.981243621
-1.087260684,-2.076695523,1.627691822,1.249757572,0.016663258,0.675616035,1.952859732,-2.192196382,-2.652962933,1.089787014
-0.80139127,0.813830017,0.325247691,-0.947203011,1.817899767,0.272736051,0.309472595,-1.698428762,-1.587278757,-1.441402187
-1.730506109,-2.214824709,2.71891103,0.7536939,0.106589662,1.199304573,2.338659532,-1.914550773,-2.861019288,0.129493653
1.544984795,3.654608288,0.214607658,0.51723005,2.510546911,1.82233426,0.939078933,0.471385413,-0.307104563,1.266847241
0.201123459,0.691438216,-1.151647573,-1.715285217,0.899738121,-0.433200803,-0.445870459,-1.285486958,-0.624310253,0.807261056
-0.002212669,0.510801752,2.121286485,1.568005031,1.122412976,2.121932976,2.120261072,-0.643449194,-1.910135246,-0.970383982
0.721278129,1.645923716,-1.136652458,-0.514791699,1.667648204,-0.397456342,1.170142611,-0.220592654,0.011546644,-0.003274379
-0.802808035,2.355136003,-0.311689665,0.297039471,1.787966555,0.733917884,-0.483917382,-0.406474397,-0.398735579,-1.274385134
1.271524148,6.688828248,-2.354183351,-1.441645147,3.448975552,1.43580987,0.340934895,1.828113319,1.567939248,0.826702974
0.068893617,-0.877847906,1.498171531,0.712189919,0.519020594,1.23156968,0.984286235,-2.16916132,-2.620379606,-0.229375687
-0.484147131,0.97599127,0.15006941,0.055256098,2.300987855,-1.240606893,0.297140336,-0.436060084,-0.047996094,0.799911282
-0.07685619,-1.183736046,1.354648205,-1.531340614,0.39921738,0.383423009,1.792526725,-1.186805576,-1.64650429,0.788121805
0.495498669,-0.359768299,2.504474335,-0.596603355,0.870654445,1.41430645,1.456350062,-0.722542685,-1.749095267,-0.13406525
1.08482774,-1.1776864,2.375643313,0.346697629,0.393569812,1.725701551,2.160889339,-1.658368289,-2.7027078,-0.68511598
1.579089456,3.820824573,-1.127016571,-1.296833847,2.348955794,0.911901588,-0.509746695,0.155376537,0.194591161,-0.657211708
-1.416936408,-1.889917851,2.893271265,-1.668344888,0.184435862,0.723406825,3.066432399,-0.273398103,-1.501767566,-0.216104371
0.348106815,1.822796712,-0.091898857,1.106186838,1.549138454,1.210705915,0.604336101,-0.898474919,-1.160236566,-0.296249199
-1.263769077,0.389479882,-0.468863215,-1.370559042,0.972354809,0.464509347,-0.231309904,-2.341379027,-1.940361314,0.088235754
0.317418274,-1.117503076,3.507771281,-1.243585078,0.575110385,1.357005104,2.459823261,0.0508558,-1.452130258,0.958531961
0.313111769,1.463063109,-1.700018383,0.129831916,0.977985515,0.587881462,0.787765404,-1.439256957,-1.124587264,0.806365425
1.216459778,-0.03669528,0.598131913,-2.392608148,0.81032778,0.43507086,1.104563181,-1.003547568,-1.244554702,-0.046061404
-1.979205859,-4.172392671,1.157425823,-0.268916195,-1.201066599,-0.318152334,1.387248863,-3.356626289,-3.156332848,-0.012227585
-0.242376615,-1.498544108,0.384688568,1.149137048,0.090536831,0.262582126,-0.568355558,-3.19329212,-2.724253301,-1.52271451
1.149715329,-3.499728491,2.973495616,0.493169834,-0.55764861,0.438010952,2.69623086,-1.643827731,-2.524607221,-0.041880055
-0.360276847,3.223380781,-1.173348455,0.622531344,2.17972221,0.63248576,-0.247705323,-0.227887346,-0.072772419,0.82694346
-0.936446052,2.506111902,0.356375574,-1.183842641,1.851083685,1.583823022,-0.409193941,-0.592987655,-0.954354442,-0.084859045
-0.035390078,2.494295996,-1.354357976,-1.989815519,1.68393452,0.763742756,-0.78764262,-1.317728203,-0.903268302,-0.674878496
0.970101094,5.647312039,-0.95186597,-0.776536345,3.17021748,2.149753736,-0.509291199,0.626965176,0.19249154,-0.032550223
0.509976917,-1.002142944,0.892539347,-0.726359308,0.37536036,0.710708871,0.952352191,-2.13907268,-2.312207845,-0.344777445
0.074861306,3.049385257,0.97755021,1.318617926,2.289993512,1.803712523,0.582608915,0.473176568,-0.407361173,-1.929780232
0.991647168,-6.374056144,4.784451774,-0.359498777,-1.72224465,0.988179687,4.070555659,-3.027695172,-4.432076051,1.193103673
-0.737958556,-0.57353285,2.449347801,-1.716483177,0.788245037,0.933807323,2.322242753,-0.007816345,-1.132894854,-1.371644644
0.753404371,-3.131472217,2.187568128,-2.063885047,-0.441111496,-0.001561054,2.946066553,-1.353273614,-2.026293797,0.754062127
0.478530314,5.184001278,-2.973511659,-1.444897323,2.836249443,0.534082094,-1.211405407,-0.064068009,0.618322543,-0.603985859
-0.464823355,-0.159248786,-0.189340738,-0.088912591,0.589557024,0.469192671,-0.756939693,-2.590111978,-2.131366639,-0.688724157
0.290567586,-7.352977538,6.524382503,0.739545207,-1.796369378,0.437912513,4.086209591,-2.003823409,-3.783614256,-0.039942114
0.647286564,-3.255463796,1.780491614,0.091196369,-0.545354474,-0.016332344,1.367206285,-2.532890942,-2.68095262,0.532464308
-0.352684899,3.674350983,-2.129074401,-0.620733747,2.132421353,0.891597769,-0.474278048,-0.828270082,-0.415885208,-0.694781475
-0.203180737,-3.424212294,2.619094071,-0.772317843,-0.723998025,0.727984112,1.541213076,-2.495973256,-3.072592353,0.950257194
0.845391383,4.372857058,-0.242715103,-2.197913446,2.722831141,1.645479488,2.145732708,1.689356822,0.672843305,-0.882560411
1.321316203,-0.849943347,1.488938682,-0.331994459,0.457263029,0.229700962,2.065176032,-0.175231844,-0.828958886,-2.009540055
0.567513461,-4.880250276,4.748777683,0.595227772,-0.903277428,0.888924886,3.776814308,-1.73735418,-3.270707987,1.407299707
-0.651910035,2.168820075,1.26670461,0.044873236,1.905341344,2.169226124,0.448868349,-0.714441023,-1.546027419,0.374485578
0.883232575,2.378674664,-1.333186694,0.462262464,1.508878702,1.113592648,0.710480923,-1.009404802,-0.982024734,-1.232576055
-1.244766874,3.455115321,-2.127429184,-0.026483628,2.047661775,0.757903077,-2.092992842,-1.612110966,-0.785349412,-2.269497864
0.000720907,5.001746742,-1.069583715,0.971421865,2.822638995,1.8413959,-0.186478915,0.468325083,0.124181311,0.676516555
-2.163803001,-1.710150165,1.565372065,0.704861548,0.197920025,0.371821389,1.636364259,-1.626763587,-2.030985388,0.348570744
-0.689915978,4.206128505,0.077890826,0.041773657,2.758992291,2.354085634,0.194977091,-0.145073798,-0.833545961,-0.236104011
-0.723908189,0.324171279,-0.492271321,-0.901369715,0.837703239,0.143644914,-0.823468942,-2.063815064,-1.52236822,-0.406668719
-0.327686541,-0.156737974,1.259747633,-2.424150617,0.869063984,0.913181538,0.68151787,-1.418007133,-1.803513145,-1.294705181
2.979054964,2.140030421,-2.273164498,-0.111292908,1.485643721,-0.332315939,-1.179849443,-1.35885783,-0.365537695,1.76623986
-1.456587973,0.973176638,0.827261625,1.865844552,1.404387814,0.767741619,0.932787539,-0.44819377,-0.897184704,-1.619942132
-1.740367826,-1.132244895,0.933268045,-0.197367607,0.357988181,0.514736615,0.576287214,-2.205789565,-2.261801456,1.167209084
-1.621008285,2.62662152,-1.768120394,-0.697829288,1.832206846,0.531507273,-1.05429422,-1.617175678,-0.955782549,0.537585307
1.217927142,1.191630242,1.381850676,0.479996994,1.52334264,1.266597275,1.240008992,-0.160870543,-0.966184824,1.418402546
0.140014487,4.608517277,-1.963770822,0.292951834,2.694235366,0.62218654,-0.368344714,0.510341784,0.731347417,-1.201588188
-2.161596133,-1.01989472,2.078477736,1.255766175,-0.030400891,-1.25348606,0.644011721,2.484816193,1.905643833,-2.8166108
-0.041243707,-3.54660245,3.320470503,0.002146282,-0.69474903,1.631371366,1.315801824,-3.306846238,-4.124883363,-0.812575782
-0.734803707,0.942705451,0.45209104,-1.65669252,1.262705767,1.354485544,-0.876190214,-2.262232726,-2.229115859,-0.325162732
0.964178773,0.555171828,2.214004756,0.721119521,1.179939649,1.640497786,2.360047266,0.200630889,-1.121317115,0.319554101
-1.222176065,1.595387606,0.449160533,0.41971082,1.507572223,0.955348587,1.862661511,0.263780405,-0.421302832,-0.039236474
-0.281647382,0.134049774,3.222154342,0.641709245,1.287892638,1.937299097,1.938278763,-0.234930972,-1.715954004,1.884001138
-0.937117045,-0.491760027,2.228428037,-0.65031568,0.738561382,1.432214408,1.602763167,-1.005670806,-1.955605908,0.6103737
-0.564114801,-2.489300379,3.010634293,-0.370432601,-0.126435363,0.737650985,1.37893694,-1.459847005,-2.265477776,-0.15250007
1.480886291,3.812598348,-2.525864132,-1.511787146,2.205622039,0.819656918,-1.892605491,-1.6783638,-0.804338446,0.534970672
0.703065147,6.576562744,-1.645934788,-0.527685194,3.49785619,2.216078093,0.078141467,1.159126044,0.674312752,0.256957438
1.57215548,-0.72784564,0.301095854,1.022448273,0.46826395,0.280088942,0.903180382,-1.903269375,-1.857727919,-0.533431747
0.036499932,0.889877979,1.077982978,-0.150936617,1.314020048,1.017171923,1.524557743,-0.231734296,-0.933115717,-0.773190968
1.430362799,-2.034898827,2.233810663,-0.228798508,0.029331293,0.530434449,0.817571321,-1.738284623,-2.188048136,0.451469587
1.527429387,-0.451398971,0.676371906,0.194907205,0.52716614,0.566704557,2.035660608,-0.949721836,-1.397947647,1.053000027
-0.042484123,7.846281148,-5.180041722,-2.357691894,3.736077098,0.579683131,-1.659050864,0.54822004,1.648809616,-1.21337007
-0.27591547,-1.496661054,4.377398038,-1.705551591,0.49881734,1.870152031,3.641892634,0.286077172,-1.767720331,0.633036726
1.257102781,0.105945613,1.583406723,0.33693433,0.968152382,1.39123584,1.562872417,-0.995273038,-1.792413219,-1.266896713
0.948084387,0.984825048,0.252471794,0.224417208,1.088862911,1.108675066,1.835063927,-0.567721101,-1.116698071,0.501791168
-0.469982573,-1.683472981,3.655873833,0.194929574,0.164661782,2.431215366,2.464436907,-1.55444542,-3.139019021,1.405713051
-0.050463047,-0.268121096,1.148177919,-0.829507559,0.650005755,1.092841985,0.916040311,-1.492439228,-1.932772008,0.588500786
-0.697309151,4.354068366,-1.059560989,-1.81554163,2.674355115,1.585386002,-0.632643551,-0.326465233,-0.396987962,0.536975697
-0.729563016,5.193078041,-1.257431741,-1.776825662,3.022929207,1.482048783,0.466548553,1.018873284,0.630673524,-1.111778299
0.680383738,1.881951013,0.884113716,-0.137911252,1.672603503,1.469182902,0.024915241,-0.499794205,-1.019878944,1.999239696
0.90120678,-3.576799028,1.651772843,0.845851184,-0.879600703,0.290211546,1.280846069,-3.125957144,-3.22795727,-0.342146563
-0.705879014,1.528019978,1.136416089,0.359649158,1.708881686,0.910953744,1.665823045,0.523620106,-0.303507083,0.082920559
0.278912365,-2.831145804,2.829751351,1.465717242,-0.210484405,0.35905641,2.835778648,-1.011509174,-1.963476993,-0.794062257
-1.715119955,0.808753658,0.446280365,0.630179592,1.130238098,0.907027809,0.414219402,-1.104674239,-1.329377901,-2.241896355
-0.296415444,-3.234618554,3.656978281,-1.46199378,-0.365934141,0.743525888,3.071369986,-0.96219144,-2.245126755,1.3333873
0.619663118,-1.240529631,0.935308181,-0.699965336,0.312339457,0.485050566,0.14966093,-2.47103238,-2.410122029,-0.223803051
1.047513637,-1.921138763,-0.245659439,-2.852943504,-0.305726945,-0.754576746,-0.488113106,-2.565408526,-1.787058027,-0.30867741
1.070579468,-1.190958066,0.933568668,-0.085044339,0.368593258,0.157286986,0.838696024,-1.736041354,-1.805302789,0.07964269
-0.933753736,-0.148315915,-0.095380978,-0.724904032,0.687112133,0.822019687,-1.200282037,-3.317229658,-2.791604825,-0.895545885
0.351406669,-0.432194696,0.903208165,-0.4700715,0.641493989,0.871930718,1.193086,-1.649346502,-1.988678933,0.204668438
-1.868803058,-5.58630597,3.548860212,0.415475152,-1.470247395,-0.02191739,3.095855006,-2.463782485,-3.258984044,-0.890377058
0.567488721,2.321367556,1.124779978,-1.033734867,2.025960299,1.462913095,1.281326822,0.514088747,-0.411055219,-0.320100476
-0.21106867,0.752800857,-0.642159535,1.423754075,1.056475312,0.241781707,0.448128375,-1.403655769,-1.160753978,-0.53555708
-0.617078209,0.760469694,1.282846242,-1.110188798,1.215581543,1.631516135,1.416655146,-0.943382368,-1.733304653,0.595897459
-0.022468977,2.346227213,0.147397677,0.862876174,1.932912948,1.319668293,-0.410915967,-0.93193443,-1.113353781,-1.388622015
0.769565144,-0.59235238,3.847820042,1.118381282,0.810134149,1.986058717,4.031744072,0.836157424,-1.290309223,-1.368520143
0.410674585,-0.884864137,1.361811332,0.232860612,0.527249165,0.996590971,1.539346248,-1.792111448,-2.292724438,-1.135104521
-0.014977774,3.57092291,-0.775079958,-0.979838773,2.369055588,1.364962494,-1.12488316,-0.840441346,-0.747098484,0.654128002
0.443739291,-4.552467794,5.241803197,-0.473276152,-0.942601033,1.641297631,3.686216083,-1.535871379,-3.414935207,0.531489688
-0.50471941,2.28167267,-0.55504901,-0.157036691,1.902770617,0.535256657,0.2605959,-0.444525378,-0.431854276,1.853410798
-0.045501855,-0.942813756,1.330806284,-0.784675388,0.665858718,0.508576162,0.579981261,-1.951616293,-2.128855827,0.711045304
0.453163604,-3.885383311,1.566414723,0.233179524,-0.727096527,-0.389320722,0.73883042,-3.409158832,-3.16159183,1.01344576
1.162007704,5.619696744,-0.775733692,0.78237277,3.384013089,1.052772846,0.385963567,2.262418238,1.706392838,-0.081710692
-0.466554969,-0.793727093,1.4019446,-2.325631678,0.493071633,1.041646918,0.742085202,-1.918007794,-2.299414631,-0.966881526
-0.72709954,1.816705496,-0.743818187,-0.101635848,1.63884422,0.848275531,-0.784377993,-1.939510591,-1.572726024,1.315631862
1.640397281,0.020512703,3.098105018,-1.181523162,1.033053011,2.266123761,1.263913165,-0.861274369,-2.208906709,1.451254657
0.273528771,2.07720354,-0.250344606,0.849142606,1.578989269,0.76916037,0.200429969,-0.225884428,-0.37693604,-1.274519107
-1.251606657,0.830880596,1.424659395,1.59790586,1.210256206,1.271303195,2.667196643,0.400591242,-0.727863361,-0.647377271
1.556300796,0.794012149,0.871568908,-0.603147567,1.110652285,1.597237714,0.398623344,-1.554233191,-1.99313757,-1.194537507
0.070088475,1.392889467,0.153258746,-0.562205696,1.323504677,0.854929715,0.02986995,-0.78353445,-0.926463056,0.057697222
-1.268143652,0.834642943,0.230051151,0.09636924,1.193351616,0.822774795,0.451340161,-1.290364134,-1.418740666,-1.015628255
-1.144146477,1.816926292,1.413396453,0.24668877,1.657405574,2.351620415,0.836333248,-0.834407851,-1.790916009,1.299176581
0.212819847,-1.190840347,1.143290069,-0.333945596,0.479850855,0.37424443,0.704504348,-2.056357035,-2.157827538,1.293299495
1.168168401,3.587070297,-1.947663112,0.37227461,2.173712515,0.721829522,-1.22989232,-0.962551647,-0.400915854,-1.640235867
-1.722560075,0.96067344,0.724032701,0.122560799,1.170960765,1.23685287,0.261544794,-1.087294281,-1.446775471,0.452097288
1.136470508,-1.37155295,2.836481509,-0.912507774,0.459938816,1.288241609,1.381140142,-1.36806784,-2.310072474,0.40795691
-1.629733165,-0.834890096,-0.76872222,0.556309012,0.108620077,-0.191927332,0.269786093,-2.299982269,-1.733835164,-1.90905635
0.013180261,0.341377742,1.373158406,-0.768718261,1.172199676,1.282826675,-0.195841903,-1.78864415,-2.10920514,0.10045295
1.661093912,-0.424418618,2.974119207,1.412380671,0.79099352,2.293518655,2.00709833,-1.114252901,-2.5156704,0.063540051
0.730283819,1.245996718,-0.339262561,0.241000253,1.3152812,0.798363215,0.14939049,-1.48505769,-1.408264388,0.040564548
0.825954156,-1.177053608,1.834249247,-1.12526489,0.355854841,1.171606101,1.571628217,-1.711831821,-2.382573904,-1.093532286
0.905066548,1.070816197,0.307205989,-0.134381068,1.210613691,1.060226991,-0.133073014,-1.361701045,-1.476146489,-0.075413181
0.400823164,-0.162126214,2.053187801,0.407997127,0.951379044,1.605609724,0.610990012,-1.643886621,-2.349318739,0.594526127
-0.319976529,4.842878791,-2.850405999,-0.068295147,2.467082146,0.711965687,-0.828511055,0.039613231,0.564931584,-0.982488123
0.061162568,-1.047389069,2.611878829,-0.779052404,-0.14881966,-1.995927234,1.734505002,4.75291506,3.733349735,-0.344815131
-0.771709687,2.382270593,2.284892634,1.290705515,1.953202614,2.547054729,2.836976658,1.302308367,-0.552491186,1.396347504
0.316068142,-2.934512206,2.839496331,-0.566014583,-0.439692652,1.316750367,1.193768853,-2.791434701,-3.482725368,-0.439580276
1.459022348,-0.324449081,1.06760595,1.34040642,0.725838774,0.740718431,2.521598969,-0.653025007,-1.355262225,0.87044917
-0.345980831,-0.801575392,2.139140119,-0.326678566,0.696862791,1.084656222,2.51905365,-0.748386152,-1.758814028,-0.343062543
1.392654888,-0.100060893,2.102176364,-0.385036802,0.991475645,1.198034547,1.607272668,-0.553764409,-1.482782465,-1.868001887
0.401464142,6.248028124,-1.17540364,-1.452498397,3.549858717,1.948845374,-0.93804189,0.895244283,0.589607305,0.52169126
-0.855206382,1.496557142,3.213534597,2.815985904,1.791644687,2.239282414,3.114118982,1.519462654,-0.517508634,-2.390782154
-1.302577479,1.208614662,-0.286158,-2.04920577,1.210520966,1.06159448,0.750333535,-1.395865653,-1.514456212,-0.382252248
0.06812285,3.59763515,0.161973984,0.483778834,2.274342371,1.507841164,1.823234588,1.557012791,0.563352651,0.551334216
0.398094779,0.887754381,1.267050275,1.488394678,1.305212941,1.456123595,0.641225494,-0.985717468,-1.595808344,1.111622152
-0.21691499,0.991263818,-1.433242359,3.240139149,1.051034411,-0.157479271,0.682606206,-1.200942676,-0.745201388,0.895205235
2.098732354,0.444938886,1.177544069,-1.385409392,1.108936406,0.982174818,1.540491697,-0.529739762,-1.195558084,0.029268984
0.26669979,0.274665488,-0.317708062,-0.387249366,0.871996363,0.248687584,0.47856096,-1.595857028,-1.396397357,-1.097439577
-0.423060601,-0.747648865,1.300916668,0.293343542,0.494374558,0.984464116,1.83805907,-1.391805382,-1.989160014,1.825997212
1.767024494,-2.3556905,2.173138696,-1.064244712,-0.187716889,0.79827943,0.808132409,-2.384381236,-2.792192284,-0.852762165
-0.765745319,-3.613393179,4.432643624,-0.094418262,-0.390010335,0.739708284,4.099293308,-0.295120298,-2.005886023,-0.135526269
1.708964052,-0.110767818,2.009964952,0.519069539,0.818753909,1.696287688,0.858839088,-1.363363689,-2.17270063,0.297234272
0.819054938,-1.944079661,0.601014488,0.114580617,-0.250221163,0.296069422,0.984931106,-2.526874433,-2.462559608,1.085982894
2.105161381,-0.957642769,2.549101631,-1.209812197,0.666263157,1.118378376,1.846897588,-0.857980741,-1.844275245,0.7544757
1.20511774,2.150262771,0.719324013,0.145649122,1.827168403,1.396058636,1.769432242,0.396708046,-0.479980805,0.374441224
-1.007802332,1.923656049,-1.070770249,-1.116865972,1.458494556,1.034366765,-1.031243521,-2.135806292,-1.687555218,2.086375418
0.725516139,-0.11388343,-0.011294483,0.163431761,0.519354491,0.89061941,1.29683175,-1.844461278,-1.983047111,0.745447282
-0.409422573,4.799901326,-1.730540197,0.230657925,2.804795963,1.501753637,-1.593340277,-0.795188878,-0.476377117,0.714530691
-1.09023508,4.650955617,-1.782855859,-0.142248429,2.669776327,1.231855404,-0.474764845,-0.031698922,0.07896807,1.514714612
0.162383185,0.258549707,1.429229833,-1.228745256,0.864713771,1.863250553,1.576329308,-1.324866092,-2.176778486,0.030146399
0.597931034,2.468873935,-1.612480746,0.528774678,1.600212754,0.860520253,-2.173444929,-2.243868541,-1.440091496,-0.116873128
-0.467386075,-1.281269286,0.383454249,-2.263146791,0.115741528,0.306985111,0.399923679,-2.464326637,-2.276853918,0.637291455
-2.071179883,-2.564300994,1.84902817,0.993334502,-0.26431013,0.025614416,2.655876322,-1.152872047,-1.751988779,2.861136568
0.900707719,5.346148708,-2.717958381,-0.918203373,2.989208689,0.4198879,-0.811157309,0.584110399,1.07883463,0.640960799
1.545733142,-4.065532433,2.306989694,-0.817704152,-0.941297128,0.283178849,2.262035661,-2.753024639,-3.200461703,2.204186168
0.230537128,3.719483803,-0.152826243,-0.446947728,2.36046116,1.94500094,0.253341765,-0.013564832,-0.568276088,0.337363066
-1.171504408,1.076951925,-0.059615913,-1.240593585,1.358645274,0.731018324,0.825672156,-1.180242112,-1.294523755,0.028463448
-0.985810496,-6.058679115,4.296291103,0.976373673,-1.631239974,0.448402345,2.243801509,-3.219396714,-4.054642767,0.930874512
-0.832671153,-0.585655593,0.897218827,-0.554999388,0.46032854,1.29514584,0.345033109,-2.558049744,-2.741786573,-0.861363053
2.713619778,0.068310416,1.306050504,-0.490523653,1.106061871,0.94492484,0.516442969,-1.492452801,-1.857118385,2.986329376
-0.896666494,-1.745467306,2.747480736,-3.031193832,0.362157203,0.856391381,2.253509155,-1.032688567,-2.017512735,0.513635034
0.878453573,5.290141058,-1.938216981,-1.014374956,2.911229948,1.480077077,-0.700293789,0.123356853,0.203125185,-0.528922502
1.807590322,-3.300167552,4.983602163,0.299532503,-0.214951561,1.983380347,2.849330161,-1.629967769,-3.407212268,-0.576261929
-0.444669068,-1.350286931,0.765756865,-0.55808635,0.187021137,0.72828281,0.223540791,-2.940461619,-2.849169772,0.632120947
0.938415422,2.521714815,-1.287484447,0.759032677,1.71308892,0.27015131,-0.037166899,-0.243105406,0.008953785,1.797733841
-0.179058776,-1.574338439,2.228377365,0.089100767,0.255477932,0.710749844,1.574761979,-1.201640974,-1.905924284,1.209494494
-2.454973541,-0.919357808,2.544671969,-0.22802803,0.537816602,1.387786947,3.044738156,-0.393873385,-1.718862724,1.438826379
-0.69728368,-0.185266567,-1.126868035,0.242956352,0.460320834,-0.218841765,0.148274332,-2.143469846,-1.499514952,-0.243078056
1.195976462,0.056302586,0.955653047,-0.344321202,1.059998022,0.526732638,-0.175115505,-1.564813893,-1.617254966,0.138832083
0.669416191,2.57367223,-0.883417941,-0.040252898,1.974658336,0.872254798,-0.777070236,-1.310459773,-1.025818889,-1.891714389
0.68706707,0.578823636,0.870779298,0.723348219,1.171177258,0.83787226,1.446219373,-0.587301021,-1.12214485,1.645381833
-0.05324257,1.472049843,0.440664172,-0.979761948,1.420510027,1.582284278,0.288564367,-1.360311602,-1.718296345,-0.396210342
-0.171156387,4.710405117,-0.947181811,1.247385292,2.803703695,1.404561361,-0.364289601,0.605051589,0.367984157,-0.567917479
